country,year,A005,A104,E040,A030,A165,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D078,D059,C001,E233,F199,A124_02,A124_06,A105,E124,E069_40,C002,A040,A098,E069_01,F028,F028B,F034,F050,F063,F203,F202,E220
RWA,2007,4.3850917938509175,1.0301924353019243,2.6911450269114505,4.153948241539482,0.24220305242203052,3.5500995355009954,3.314532183145322,1.9829683698296836,2.783676177836761,2.1754036717540366,2.3578854235788542,2.364521123645211,3.4771068347710683,3.900132714001327,4.179016441790164,3.161911081619111,3.201725282017253,1.0683477106834771,,2.857774828577748,1.1313868613138687,1.8812209688122097,3.4820836098208363,3.446140234461402,4.735519954498056,,4.852355673523557,,4.6962323969623245,,,3.114355231143552
RWA,2012,4.293822309539402,0.9446627373935822,1.6692134177399403,3.461034708578913,0.8316961362148002,3.8648766644837367,3.3671687404496833,2.187295350360183,2.2342283344247975,1.855490067670814,2.5409299279633264,2.497271338135778,2.318271119842829,3.796332678454486,3.2107254602343014,4.8264571054354946,4.72822527832351,0.8644400785854617,3.9860292512551854,2.7090154987993884,1.699410609037328,2.1119842829076623,2.4410609037328093,2.8498144509932324,3.7342127420712883,3.5129572457666756,4.878847413228553,4.895219384413884,3.723350069126101,1.6481117659899582,3.07247325911373,2.3873972204031144
SGP,2012,3.712689029302746,0.38852991816653776,1.9305057514643413,3.0411749974461713,1.8726252484117112,3.2208725665387936,3.6630605410249677,1.8948615303293161,2.6537244529078596,2.4503946472936198,2.7734757534632637,2.5614435999459984,2.638526885457732,3.375674516045928,4.190710252475789,4.366198722681368,3.2065601426054786,0.40790500375289673,3.5191377027407764,2.854022560534718,1.026869552554807,1.3087801783519595,1.6537216822849996,3.2081936606670274,2.6411931049131208,3.06433884918259,3.9885332321634595,4.1436453405687566,3.3236617283265795,1.6727043239590518,2.0434420043694628,2.726830728709678
SGP,2020,3.576602569875936,0.4980635309710278,1.9411824668519972,2.4251299289905326,1.7343219254671212,3.0740862791574,3.5200013989859706,1.6505376951356328,2.452222944536058,2.2892898347258352,3.242462601750029,2.979809508252581,3.1067408457793158,4.082156882301484,4.816884672906016,4.895258201773445,4.437056839561029,0.39212029645949903,3.3460078874818033,2.745840131796172,0.7503468791967224,1.2455701233686083,1.5648039371281122,2.8026760342775754,2.50790247415781,2.9688248103062103,3.6606864274198796,4.010956503590977,3.1662575366465933,1.748435655278375,2.1166705154569465,2.6826993121064944
SRB,2006,4.168032786885246,0.17827868852459017,2.5478142076502737,3.377049180327869,0.7622950819672131,2.989071038251366,3.512295081967213,1.6885245901639345,2.3360655737704916,2.3852459016393444,3.013661202185792,2.744535519125683,3.762295081967213,4.315983606557377,2.8925318761384333,4.102459016393443,3.778688524590164,0.1290983606557377,1.6530054644808743,2.404371584699453,2.1086065573770494,1.2540983606557377,0.5901639344262295,2.759562841530054,2.488875878220141,,4.549180327868853,,3.4084699453551917,,,3.4289617486338804
SRB,2017,3.7380497131931167,0.21749521988527726,2.592415551306565,2.48565965583174,0.8317399617590823,2.9955385595920965,3.4066284257488846,1.7288081580624604,2.3804971319311665,2.3804971319311665,3.4464627151051626,3.2090503505417463,3.4990439770554493,4.183078393881453,3.838432122370937,3.522944550669216,2.2848948374760996,0.3632887189292543,2.7151051625239004,2.05704270235819,0.8986615678776291,0.9464627151051626,1.089866156787763,2.7533460803059273,2.1291996722207043,2.2323135755258128,4.282982791586998,4.378585086042065,3.214361589122584,2.010834926704908,1.7176545570427024,2.7453792224346723
SVK,2022,3.5382946994875963,0.2969334950909996,2.6181603929916366,3.1668394545829015,1.0967447430914716,3.304718401460426,3.3436458430297744,1.88132504251891,2.3318944983369305,2.1420524738115354,2.653807668365481,2.531956506170109,2.2916884296874462,4.243454163558032,4.447869310639587,3.877737294472324,3.565588332752696,0.3471175324655396,2.516488525653223,2.7587280083809578,0.4264627281005099,1.1278056388471525,1.5788361064695764,2.457216104968071,2.199042108192871,2.352479851261658,3.986057094201524,3.520655678698361,2.8127007425052857,2.3901011759691917,1.957694106216876,2.7680752541909235
SVN,2005,3.953712632594021,0.470106075216972,1.7630986820957892,1.6875602700096433,0.9016393442622951,2.836708453873353,3.322082931533269,1.1812921890067503,1.8466730954676953,1.837029893924783,3.355834136933462,3.018322082931533,4.009161041465767,4.430568948891032,4.709632486874531,4.2767598842815815,4.122468659594985,0.626808100289296,2.4525875924140146,2.232401157184185,1.0390549662487947,0.8148505303760849,1.0294117647058822,2.01542912246866,2.1049731367957016,,4.042912246865959,,2.45633772634737,,,2.057216329154613
SVN,2011,3.8228874337386967,0.4186155285313377,1.998233031909365,2.5444340505144996,1.000935453695042,2.8359837854692858,3.3473651387589647,1.269098846273776,1.8132210788899281,1.922357343311506,3.3395696913002806,3.2319925163704397,4.204864359214219,4.426099158091675,4.68870179814988,4.452759588400374,4.3217960710944805,0.5963517305893359,2.0626753975678205,2.073589024009978,1.1295603367633302,1.1693171188026192,0.6758652946679139,1.6931711880261926,1.9310436990511826,1.735266604303087,3.8681010289990647,3.2319925163704397,2.2019540588296436,1.8475210477081385,1.251948861864671,1.4691819977133356
SWE,2006,4.026314330779751,0.6781216429776862,1.9461536344641523,0.5304055350502405,3.4341248776134234,3.809311966742124,4.138013454455154,2.837731307261106,3.360344014983873,3.467538692493264,4.00008473578333,3.858119759661176,4.796758135450255,4.921776968199934,4.884530730510089,4.928718233141569,4.908988948166716,1.0852768625319493,3.3367851491727816,2.80709900420649,4.200886485944653,0.3030857593824192,1.520137565089599,2.583837877146394,0.9280443633963595,,2.905102019380636,,1.6110975684073787,,,1.5601461959073077
SWE,2011,3.9954091499687183,0.5074382547455619,1.827917768429869,0.6917850462301421,3.083440623966185,3.466923318690741,3.993822549597576,2.5300161588450676,3.2115135901150427,3.352948618508949,3.9765942268915095,3.8480313768167007,4.7886369246758775,4.7452824306455,4.777466025420659,4.85876007940531,4.82642723448824,0.991439790417242,3.2711486938649483,2.36049464965299,3.9771549849209373,0.21846410991204257,1.2110635334427085,2.393303359700747,0.8703561967276476,1.1209593295903175,2.8827159610128352,2.2565337708922164,1.4734535367452053,0.7784295218514808,0.8921385904622647,1.2383186681726592
THA,2007,4.144936983920035,0.8686440677966102,2.3004490801100976,1.1440677966101696,2.0795306388526726,3.40612777053455,3.032377227292481,1.5058670143415906,1.9295958279009127,1.6927422859626249,2.5836592785745327,2.4630595393307257,2.7020860495436767,3.7897653194263365,4.1525423728813555,3.6277705345501956,2.8259452411994785,0.6910039113428944,3.37896566710126,2.1197305519339418,1.3917861799217732,1.4732724902216427,1.4064537157757497,3.1127770534550194,3.7274166511454636,,3.3816818774445894,,3.8762132406200203,,,2.8103723018977256
THA,2013,4.295238832944522,0.5016501089232615,1.8400404274635038,3.9137494401103576,1.637640055285539,3.216931059999983,3.0817910763658403,1.4264204608852593,1.604126871211099,1.3740707234440923,2.8692973873873364,2.30431879612014,2.7164267227248056,4.013155266797969,4.612267519010312,3.0131651330490055,2.0921672863442318,0.6423049236920169,3.170926714891749,2.8288157192478725,1.450094806426621,1.7344619779518409,1.113170316882883,3.4172442976995394,3.024245548498163,2.7304799015813415,3.297689425424056,1.6604971201855308,1.7805771304791171,2.4391145894403654,2.22336103067513,2.8280896052827416
THA,2018,4.056594851968096,1.173546174663148,2.1258019879189645,3.459527643202584,1.5279554380851277,3.4584460241023374,3.315170461724982,1.7835736117829941,2.0552039764737375,1.8704074942828224,2.723531373258479,2.5841251105148317,2.8312807036662333,3.5276184324394553,4.442472305404472,3.392579917226119,3.0561984071977832,1.114420685737309,3.1591808884439465,3.028822767402966,1.025426660818941,1.0167214975320766,2.0826593993254185,3.2740277640157527,2.6880718346583166,2.693168729782005,3.080464056777091,2.302835382755321,2.2699608448928315,2.474640124842961,2.305707333896048,2.449558611339177
TJK,2020,4.052777777777777,0.93125,2.727777777777778,3.7375,1.0291666666666666,3.3388888888888886,2.904166666666667,0.9736111111111111,0.9597222222222221,1.1819444444444445,1.844444444444444,1.5722222222222222,1.5229166666666667,4.2716666666666665,4.279629629629629,3.7916666666666665,4.0125,0.7833333333333333,3.8527777777777774,3.023611111111111,0.5208333333333334,1.6541666666666666,1.25625,3.6694444444444443,2.332142857142857,3.5690476190476192,3.5229166666666667,4.995833333333334,4.440277777777778,3.6111111111111107,3.3888888888888884,2.101388888888889
TTO,2006,4.586629940361224,0.6466802202853775,0.9911698100700822,3.19689036483514,0.19095328331285027,2.6416798153602494,3.2699999118662717,1.3886602076523709,2.672539815391274,2.460759123000432,3.4593928110301206,3.1885106264227576,3.510373137674874,4.425649150639317,4.548445015013498,4.87503657347611,4.758297043722811,0.9602022071948935,1.9706277450665963,2.7690263638472414,0.6660201369270785,3.447329947396719,2.9614204721005137,2.7358126696626037,3.182759780324511,,4.588659063673722,,4.8143632256097515,,,3.7934799934031984
TTO,2010,4.2992992992992995,0.5255255255255256,0.9047936825714604,3.068068068068068,0.16016016016016016,2.6993660326993654,3.2032032032032034,1.2545879212545878,2.6376376376376376,2.3239906573239906,3.3900567233900567,3.2198865532198866,3.375875875875876,4.222722722722723,4.7964631297964635,4.924924924924925,4.65965965965966,0.7357357357357357,1.828495161828495,2.899566232899566,0.6681681681681682,3.4034034034034035,2.9154154154154153,3.24657991324658,2.9686829686829683,4.56027456027456,4.504504504504505,4.964964964964965,4.840395951507062,1.4714714714714714,2.7977977977977977,3.3255477699922147
TUN,2013,4.668049792531121,0.058091286307053944,1.2618718303365608,3.6929460580912865,0.7883817427385892,3.4343015214384507,3.3347164591977867,1.1535269709543567,0.9488243430152143,1.0013831258644534,1.8686030428769016,1.3941908713692945,1.1141078838174274,3.629460580912863,4.393729829414476,4.153526970954357,4.058091286307054,0.035269709543568464,2.3609958506224067,2.044260027662517,,3.804979253112033,0.05394190871369295,2.6583679114799446,2.5103734439834025,3.45465323058684,4.25103734439834,,4.852466574458276,4.239280774550484,4.427385892116183,2.243430152143845
TUN,2019,4.599889624724062,0.24420529801324503,1.4183222958057395,4.052152317880795,0.6995033112582781,2.9994481236203088,2.984271523178808,1.7315121412803534,1.7701434878587194,1.7632450331125824,2.454470198675496,2.0184878587196464,1.2851821192052981,3.151903973509934,4.4807763061074315,3.9031456953642385,3.745860927152318,0.3228476821192053,2.402041942604856,2.3482339955849887,0.33733443708609273,4.060430463576159,0.23799668874172186,2.562086092715232,2.504139072847682,3.991248817407757,3.998344370860927,4.987582781456954,3.83967991169978,4.005242825607064,4.518487858719647,2.1113870493009568
TUR,2007,3.970887602460059,0.10650574060135658,1.9628087026145093,3.941524603155676,0.24221115213884456,3.1369871084457324,3.2321697251978905,1.291795864898772,1.6882392084022384,1.6633665146087284,2.4813018030236402,2.204844214598003,1.9290555531905236,4.369267310232741,4.7246761967798765,3.503410114902666,3.46787679659162,0.07469429979982914,2.0204875220043936,2.8687853787430377,1.4746473662966295,2.1076804377651976,0.09169217000801114,3.178762444618936,2.3783067363813717,,4.549064448435034,,4.648076664745831,,,3.0422213345716362
TUR,2011,3.772528442185537,0.07510414165744916,1.87662132365386,3.6018966654117586,0.6105932023913607,3.6933410562496922,3.46032199840803,1.5712973399712185,1.9194302335020743,1.950436776412962,1.9941451238377292,1.7339587310039184,1.5777892038151664,4.071623984747134,4.741950569221212,3.210734330001223,3.4738645267530983,0.08812764245265356,2.6523981038016706,2.654677246204592,1.4676043403895485,1.9852490495666086,0.08679967508184931,3.3588232694691675,2.5894319809835635,4.038821324933816,4.603343408802276,4.962775792119643,4.587154424774677,3.681143101195446,3.513691562414396,2.7760051058107655
TUR,2018,3.796411318150448,0.20496894409937888,2.3413848631239933,3.246376811594203,0.7122153209109731,3.311939268461007,2.9592822636300893,1.6639061421670116,1.9233954451345752,1.8812974465148378,2.5445134575569353,2.3954451345755694,1.8509316770186335,3.87888198757764,4.553485162180814,2.906832298136646,2.5238095238095237,0.18426501035196688,2.8046928916494127,2.6507936507936507,1.2732919254658386,2.246376811594203,0.20186335403726707,3.1214630779848167,2.866607512570245,3.827861579414374,4.278467908902692,4.766045548654244,3.9625028755463543,3.719806763285024,3.3450655624568664,2.5148378191856455
TWN,2006,4.1489741198044,0.43935443765281174,1.6390700348637146,2.735670444172779,1.208702901385493,3.180752063298017,3.517592046998098,1.812756286335235,2.362112629720184,1.9331540790546047,2.9331044756859552,2.574212033414833,2.311590372860636,4.507826715973919,4.661653669292765,4.5955767155664216,3.7937783781581094,0.5385882966585167,2.884922595762021,2.61976329122521,0.318067239201304,0.44669028117359416,0.6576328973105134,1.9447640804129311,1.3105480882524159,,3.0844096149144256,,2.846674985058408,,,3.1968014982341755
TWN,2012,4.165612297380595,1.1210110440945877,1.6329171726140992,2.0179258143467953,1.5373078746654047,3.1419421351191272,3.624329509385271,1.9713034445948283,2.5599860417661886,2.3464902580385667,3.056848014952853,3.0407211152664164,2.6334755239913408,4.311183931179851,4.624560761047336,4.581098373368244,3.9889551986272997,1.4489107879969283,3.089802366296355,3.3041777501919225,0.42666920544428344,0.44754985785779383,1.5153320445379552,2.997432166378748,1.6234730328039237,2.7056086084068016,3.191657234430464,4.524460416575237,2.9310767867005225,1.5746141229172272,1.7863180609129208,2.586113440089319
TWN,2019,4.185737752003136,0.8526835069756462,1.8799709740675778,2.274540285427815,1.5395894310898395,3.141865283189105,3.5985518804661787,1.9609726816079511,2.5319331430442635,2.2775675871275767,3.392710171369061,3.224916768132119,2.627820763781892,4.207319388020249,4.690173533162448,4.617823796136739,3.9168476472461706,0.7029131766799736,3.248239627088298,2.7731258072402167,0.49566276903545436,0.4979793307556375,1.139944840163848,2.62950125641332,1.9208957097157,2.573351415010604,3.0002089730159747,4.122757646067617,2.812792561351328,1.487514424574052,1.6536965767981389,2.4911714498097752
UKR,2006,3.5072318889273473,0.19897868508672287,2.171941902679689,3.8382289498969757,1.3572326876440246,3.0789148333592258,3.322953638198397,1.5396146400149902,2.089351223828232,2.176927841633395,2.3405597704272765,2.233746514038704,2.823209894201728,4.200806419610482,4.483132671614057,4.408880627315447,4.068102817885336,0.1674357146766643,1.8751174027098592,2.421986811485828,1.1617489926027367,0.7776496751094456,0.5738357074598641,3.096323716918875,2.075818489842783,,4.452442042881746,,3.4535521865628445,,,2.9597737595881695
UKR,2011,3.7036857833374195,0.09602545643952928,2.0624929830849332,4.29085145168587,1.226062657124381,3.2774008916414856,3.3733809197580387,1.8045708763356179,2.2490573105482667,2.4268307633492525,2.514346340062368,2.273493742754538,2.9052205342763853,4.221095569256877,4.591285155038837,4.156769465589895,4.032834143847149,0.0918251907305232,1.9473188693446315,2.543385805663592,0.872996164290208,1.1140546893288643,0.4056665091747026,3.333349694440714,2.387751002259438,2.5111237222256966,4.086007780056893,4.391202368805861,3.4318735430883884,2.173094127867872,1.899342318061063,2.712510750066068
UKR,2020,3.545186625728864,0.30921412954770633,2.2475509106606544,3.582206478241018,1.5263508681976237,3.112108270526414,3.0376945843676024,1.7591537643272237,2.2995752249150447,2.323147827182991,2.6522807018845023,2.645732438159371,2.8549104169171744,4.388706895520318,4.433253419599156,3.655412531828803,3.49671042813176,0.28624737938121797,2.2401755488135815,2.518106029811575,1.1052575592869027,0.7428868318085702,0.8890826647334926,3.1557835641656915,2.63577875262318,2.717763065390928,3.9605472236951007,4.1707590187524275,3.3791863759445273,2.206840216721455,1.9970266347621817,2.866984703363522
URY,2006,4.383333333333334,0.1275,2.3944444444444444,1.115,1.44,3.3166666666666664,3.503333333333333,1.87,2.523333333333333,2.505,3.2933333333333334,3.236666666666667,3.6725,4.3465,4.540555555555556,4.805,4.74,0.285,3.626666666666667,2.9816666666666665,1.1925,0.91,1.055,2.42,1.0071428571428571,,3.7225,,3.506111111111111,,,3.092222222222222
URY,2011,4.165,0.14,2.4722222222222228,1.09,0.78,2.978333333333333,2.941666666666667,1.5116666666666665,2.07,2.123333333333333,3.515,4.071666666666667,3.5225,4.1945,4.786666666666667,4.92,4.915,0.24,2.8116666666666665,3.248333333333333,1.3325,0.79,0.9,2.033333333333333,0.985,2.7049999999999996,3.565,4.14,3.12,1.4533333333333336,1.7766666666666666,3.009444444444444
URY,2022,4.422296238333333,0.7309180875,2.3086779794444445,0.8892570049999999,0.735048165,2.7213866166666665,3.2646730133333333,1.3370764966666666,2.167026786666667,2.2138049650000005,3.621619994999999,3.5097858516666665,4.2477013625,4.208484111,4.733561847222222,4.968625169999999,4.837096235,1.07696685,3.165219491666667,3.4042970866666664,1.8247983325000001,0.4003484,1.0860677774999998,2.0045665716666665,0.9062174714285715,1.9680649764285714,3.4447290725,3.5503681549999997,3.0322539544444442,1.6495844466666665,1.7938156233333333,3.1652510244444447
USA,2006,3.419275631075764,0.919829456810993,1.601925239259131,3.0847545720781286,1.9665705607672301,3.1190781207446543,3.700883433372753,2.121573641463832,3.0176021491728093,2.920183087187053,3.5182427261769704,3.1490111489315726,3.988589965408022,4.26699494820329,4.742640191558377,4.801185049176406,4.360116896302726,1.1069341192352398,2.9233592174703498,2.830063791786348,1.617203145804369,2.530226609723042,2.5978060942838357,3.073651485448941,2.4995882288628755,,4.218692448708139,,4.018158208873022,,,2.663962074687471
USA,2011,3.4919827783178836,0.996709332592616,1.5692906883147333,3.3194971483869233,1.756486131707339,2.9296198894598584,3.692827733897234,2.007329519235508,2.845311004284513,2.770821106267575,3.6554857150537385,3.3721836680749258,4.099725815050603,4.1084284991062106,4.716752710364021,4.71920683491109,4.317763331795149,1.1477686631691657,2.8689587094789437,2.7848364970632637,1.819824199061857,2.152575860076073,2.4507967940073563,2.8111349554449454,2.283344928378462,3.166010538583979,4.082421250229607,4.435747982814158,3.7577450527985237,1.51558866881415,2.2221151965066803,2.5712380585435644
USA,2017,3.5247288125917335,1.1996586298519114,1.527129492324694,3.3982740135506786,1.8631317986212297,2.9425881528968847,3.6516735846706814,2.0525905662623307,2.9752898171592577,2.9632666147364404,3.7072581259094846,3.5273551582648754,4.312394201102128,4.205362224256437,4.771061320117025,4.845894040060332,4.581144743665209,1.3085179745804059,2.692789612868361,2.823194287378605,2.135145393011129,1.6068498058124216,2.3290348633580327,2.58839601578678,2.0837369620636177,2.990351717594211,3.761178108203126,4.096679044012645,3.358592878486362,1.3353801357318726,1.9964503200900823,2.126015345991431
UZB,2011,4.181111111111111,0.058333333333333334,1.3422222222222224,4.633333333333334,0.7066666666666667,3.8411111111111107,3.3333333333333335,1.1577777777777776,1.2099999999999997,1.53,1.6011111111111107,1.2277777777777776,1.67,4.332333333333334,4.133703703703704,4.3,4.386666666666667,0.043333333333333335,,3.702222222222222,2.158333333333333,0.2866666666666667,0.16,3.8211111111111107,1.4733333333333334,1.3233333333333333,3.79,4.933333333333334,4.399259259259259,3.7544444444444447,1.9255555555555552,2.423703703703704
UZB,2022,4.112,0.976,2.732888888888889,3.68,1.732,3.0053333333333327,2.6239999999999997,1.3546666666666667,1.6213333333333333,1.8186666666666664,1.976,1.904,0.986,2.9816,4.206666666666666,4.292,4.54,1.238,4.0,2.9519999999999995,1.08,1.48,1.016,3.8546666666666662,3.124,4.074857142857143,3.626,4.904,4.261333333333333,3.757333333333333,3.2853333333333334,2.6413333333333338
VEN,2021,4.261904761904761,0.2184873949579832,2.223622782446312,1.7983193277310925,0.7100840336134454,2.703081232492997,2.624649859943977,1.2464985994397757,1.9285714285714282,1.6638655462184875,3.3893557422969183,3.187675070028011,3.607142857142857,3.6214285714285714,4.389355742296919,4.605042016806722,4.483193277310924,0.27941176470588236,2.0070028011204477,2.46218487394958,1.5399159663865547,1.5420168067226891,1.615546218487395,3.2436974789915967,2.612845138055222,3.4753901560624247,3.869747899159664,4.882352941176471,4.505602240896358,1.6512605042016806,2.172268907563025,
VNM,2006,3.8260869565217392,0.6688963210702341,1.3701226309921961,4.444816053511706,2.6020066889632107,3.6610925306577484,3.0880713489409137,1.839464882943144,1.9241917502787067,1.665551839464883,2.7246376811594204,2.337792642140468,2.4214046822742477,4.655518394648829,4.6577480490523975,3.2474916387959865,3.150501672240803,0.6789297658862876,3.93422519509476,4.061315496098104,0.9163879598662207,0.30434782608695654,0.4397993311036789,2.8060200668896322,1.453416149068323,,2.8896321070234112,,2.123002601263471,,,2.204756596060944
VNM,2020,4.4013888888888895,0.13541666666666666,1.4083333333333334,2.5875,1.3833333333333333,3.341666666666666,3.1111111111111103,1.8791666666666667,2.113888888888889,1.922222222222222,2.647222222222222,2.336111111111111,2.0416666666666665,4.120416666666666,3.999074074074074,1.8791666666666667,2.3625,0.3854166666666667,3.6875,3.436111111111111,0.5291666666666667,0.25,0.525,3.5722222222222215,1.6773809523809524,1.5476190476190474,2.975,2.425,2.7930555555555556,2.359722222222222,1.8152777777777775,2.9222222222222225
YEM,2014,4.183333333333333,0.2525,0.6216666666666666,1.585,2.03,3.756666666666667,3.3866666666666667,1.59,0.85,1.1533333333333335,1.5016666666666665,0.99,0.9225,3.6445,4.297777777777778,3.3,3.79,0.3025,2.2016666666666667,2.5583333333333336,0.45,4.225,0.295,3.8133333333333335,2.726428571428571,2.532142857142857,4.7625,,4.926666666666667,4.333333333333334,4.583333333333334,1.3127777777777778
ZAF,2006,4.489782411163808,0.5448509319648511,1.4661925052537848,3.5356439894452434,,3.1688101011460974,3.3247584950139935,1.79424925092974,2.823083121783772,2.372292494662616,2.802986037153265,2.4973091356851893,2.803477278512011,3.9898719381614933,4.227102882722966,4.59186864758382,3.754984669138081,0.6027511023340963,3.1537217754854376,3.1087412736287416,0.8193945915741815,2.8078122107800967,3.337251592237548,3.967991040986979,3.237208486652916,,4.50755149488082,,4.515995191223666,,,3.33550675574625
ZAF,2013,3.955353440513319,1.0301542774833838,2.0899602408072724,3.509494579331695,1.1705636585039516,3.1851750441592555,2.914153065260231,2.101343736697701,2.5842998692423307,2.357484683951839,2.5541738160576926,2.3894377757261838,2.9339034657728296,3.545412801949444,3.3800383431884637,4.039572515836052,2.9535083381080898,1.0401163086647824,2.577414730549441,2.5015722004919603,1.7742760051059074,2.2139961261512755,3.442863850831335,3.6229950580799195,3.4863190973350586,3.714131465389941,4.4532036283975795,4.9098975725301885,3.9260615675955135,2.867905101090473,3.6389453750898277,3.24146945382394
ZMB,2007,4.516666666666667,1.0833333333333333,1.4911111111111113,4.056666666666667,0.56,2.7666666666666666,2.7866666666666666,1.2566666666666666,2.0999999999999996,1.5677777777777777,2.5377777777777775,2.428888888888889,2.955,3.865,3.1333333333333333,3.526666666666667,3.6233333333333335,0.8766666666666667,2.5488888888888885,2.63,0.8683333333333333,3.046666666666667,3.98,4.017777777777777,3.7738095238095237,,4.725,,4.544814814814815,,,2.481481481481482
ZWE,2012,4.69454932484447,0.45523100445478576,1.4269125552438053,3.801020571530731,0.4147113328201236,2.9363424150124104,2.925524205581001,1.1844801393582565,2.039983447426902,1.5846815097263045,2.4831819275431344,2.159028779330008,3.077732775562319,3.4759721745998506,3.9988131467099657,4.596651105824843,4.315361205874074,0.5339769135632816,2.873158125992565,3.4462201474433125,1.0987225678457595,2.982189195643676,3.984305852593155,4.074478462754265,4.01271857239489,4.1251283898102376,4.7337766883557855,4.969965218249812,4.7700013223083655,1.6205902980219187,3.2652101780980374,2.415019488483095
ZWE,2020,4.775034293552811,0.6851851851851852,0.8312757201646089,3.7160493827160495,0.10699588477366255,2.93278463648834,2.895747599451303,1.4581618655692727,2.49519890260631,1.9478737997256514,3.0685871056241423,2.578875171467764,2.57201646090535,3.837860082304527,4.499314128943759,4.7407407407407405,4.748971193415638,0.8209876543209876,1.8422496570644715,3.5267489711934155,0.7777777777777778,2.740740740740741,2.5761316872427984,3.382716049382716,3.952380952380952,4.458553791887125,4.903292181069959,4.991769547325103,4.9039780521262,2.3196159122085045,3.727023319615912,2.498856881572931
